MapCode,SpeciesName,CohortAge,CohortBiomass
4264,acerrubr,50,3371
4264,acerrubr,75,8506
4264,betulent,50,1515
4264,prunsero,75,14872
4264,prunsero,100,9734
4264,tsugcana,25,1466
4265,acerrubr,50,2174
4265,acerrubr,75,3302
4265,betualle,50,814
4265,prunsero,75,4972
4265,tsugcana,50,2515
4268,acerrubr,50,3230
4268,acersacc,75,2791
4268,betulent,50,1299
4268,fagugran,25,600
4268,fraxamer,75,1311
4268,fraxamer,100,3344
4268,fraxamer,125,4218
4269,acerrubr,75,556
4269,betualle,50,528
4269,betualle,75,1265
4269,tsugcana,50,699
4269,tsugcana,75,693
4277,acerrubr,100,7968
4277,betulent,25,2293
4277,fagugran,25,123
4277,prunsero,75,728
4277,prunsero,100,10828
4277,prunsero,125,2132
4278,acerrubr,75,944
4278,acersacc,75,2488
4278,acersacc,100,4881
4278,betualle,75,2784
4278,fagugran,75,2458
4278,pinustro,75,2564
4278,prunsero,75,585
4278,prunsero,100,2278
4278,tiliamer,100,1618
4278,tsugcana,25,697
4278,tsugcana,50,5041
4278,tsugcana,75,2524
4281,acersacc,25,322
4281,betulent,50,615
4281,fraxamer,50,1366
4281,fraxamer,75,2908
4281,pinustro,50,1088
4281,pinustro,75,6268
4281,ulmuamer,50,460
4282,acerrubr,75,2485
4282,acersacc,50,632
4282,acersacc,75,13063
4282,betulent,75,863
4282,fagugran,75,2761
4282,fraxamer,75,3313
4282,tsugcana,75,1189
4283,acersacc,25,318
4283,acersacc,50,1495
4283,betulent,50,470
4283,betulent,75,1894
4283,fraxamer,25,400
4283,ostrvirg,75,988
4283,pinustro,75,593
4283,tiliamer,25,389
4293,acersacc,50,874
4293,acersacc,75,8372
4293,acersacc,100,7302
4293,betualle,75,1011
4293,betupapy,75,776
4293,fagugran,50,675
4293,ostrvirg,50,1728
4293,tsugcana,50,804
4295,acerrubr,25,671
4295,betulent,50,2375
4295,betupapy,25,424
4295,fagugran,25,887
4295,fagugran,50,2258
4295,ostrvirg,25,962
4295,picerube,50,1119
4295,popugran,50,2926
4295,tiliamer,50,669
4295,tsugcana,50,8722
4297,acerrubr,50,464
4297,acerrubr,75,362
4297,acersacc,25,306
4297,acersacc,50,1387
4297,betulent,50,687
4297,betulent,75,598
4297,fraxamer,50,544
4297,ostrvirg,25,240
4297,pinustro,50,415
4297,popugran,50,1134
4297,popugran,75,1048
4297,popugran,100,3510
4297,querrubr,50,2568
4297,tiliamer,50,1013
4300,abiebals,25,1298
4300,acersacc,50,3260
4300,acersacc,75,4719
4300,betualle,25,552
4300,fagugran,50,710
4300,fraxamer,50,1504
4300,fraxamer,75,1953
4300,pinustro,75,18808
4300,prunsero,50,1372
4303,acerrubr,50,1680
4303,acerrubr,75,1805
4303,betupapy,50,757
4303,picerube,50,2004
4303,picerube,75,11583
4303,tsugcana,50,2049
4306,acerrubr,75,1198
4306,acersacc,50,1550
4306,acersacc,75,5282
4306,betulent,25,498
4306,betulent,50,651
4306,betulent,75,2177
4306,fraxamer,75,3830
4306,pinustro,75,1303
4314,acerrubr,50,439
4314,acerrubr,75,4557
4314,acersacc,50,406
4314,acersacc,75,2347
4314,betulent,75,2873
4314,fagugran,50,1373
4314,fagugran,75,422
4314,ostrvirg,25,1427
4314,tsugcana,50,1473
4315,acersacc,75,3585
4315,betulent,50,1246
4315,betulent,75,830
4315,tsugcana,50,2921
4315,tsugcana,75,8448
4324,acerrubr,25,1439
4324,acerrubr,50,1942
4324,acerrubr,75,760
4324,acersacc,25,192
4324,betulent,50,2169
4324,pinustro,75,1051
4324,querprin,50,1856
4324,querrubr,50,10058
4324,querrubr,75,2049
4324,tsugcana,25,763
4324,tsugcana,50,1447
4335,acerrubr,50,3752
4335,betualle,25,2114
4335,betualle,50,4349
4335,tsugcana,50,2079
4339,betupapy,50,775
4339,fraxamer,50,462
4339,pinuresi,50,1034
4339,pinuresi,75,865
4339,pinustro,50,3295
4339,pinustro,75,11880
4339,popubals,50,711
4339,prunsero,50,998
4339,prunsero,75,699
4358,acerrubr,75,1142
4358,acersacc,50,1003
4358,betualle,75,1163
4358,fagugran,50,1917
4358,fagugran,75,2109
4358,fraxamer,75,584
4358,tsugcana,50,4010
4358,tsugcana,75,9357
4361,acerrubr,75,1980
4361,acersacc,50,3369
4361,acersacc,75,1123
4361,betualle,75,5860
4361,betualle,100,6832
4361,betulent,75,2392
4361,fagugran,25,1208
4361,fagugran,50,627
4361,fraxamer,75,6493
4362,acerrubr,50,1208
4362,acerrubr,75,7036
4362,acerrubr,100,4239
4362,acersacc,50,839
4362,betulent,75,1080
4362,betulent,100,2593
4362,fagugran,25,1098
4362,fagugran,50,1062
4362,pinustro,50,1388
4362,pinustro,75,5277
4364,abiebals,50,408
4364,acerrubr,50,2545
4364,acerrubr,75,2445
4364,acersacc,25,621
4364,acersacc,50,627
4364,betualle,50,457
4364,fagugran,50,847
4364,picerube,50,409
4364,prunsero,50,2215
4364,prunsero,75,2253
4364,tsugcana,50,1165
4373,betupapy,50,1580
4373,fraxamer,100,1579
4373,pinustro,75,5582
4373,thujocci,25,1441
4373,thujocci,50,5421
4382,abiebals,25,1103
4382,abiebals,50,1542
4382,acerrubr,50,2366
4382,acerrubr,75,1954
4382,betualle,50,1148
4382,picerube,50,981
4382,pinustro,75,9975
4382,pinustro,100,3018
4382,prunsero,75,3461
4389,acersacc,50,5397
4389,acersacc,75,9223
4389,fraxamer,75,598
4389,fraxamer,100,5657
4389,prunsero,50,1099
4389,prunsero,75,1514
4405,prunsero,25,2928
4405,quercocc,25,4997
4439,betulent,25,11221
4447,betulent,50,1015
4447,prunsero,50,882
4447,querrubr,50,1328
4447,querrubr,75,9639
4544,acerrubr,50,2096
4544,acerrubr,75,3016
4544,acersacc,75,2519
4544,prunsero,50,1037
4544,prunsero,75,3939
4544,ulmuamer,25,655
4567,acerrubr,50,1485
4567,fagugran,25,321
4567,fagugran,50,1299
4567,queralba,50,611
4567,queralba,75,1079
4567,quercocc,50,619
4567,quercocc,75,3612
4567,querprin,50,406
4567,querprin,75,2134
4567,quervelu,50,901
4567,tsugcana,25,1147
4567,tsugcana,50,405
4572,acerrubr,75,1750
4572,betulent,50,1141
4572,queralba,100,9103
4572,quercocc,100,17128
4572,querprin,100,3705
4572,querrubr,100,1113
4586,acersacc,50,872
4586,acersacc,75,2582
4586,caryglab,50,2128
4586,queralba,75,3884
4586,querrubr,75,6647
4586,quervelu,75,10394
4609,fraxamer,25,1009
4609,prunsero,25,589
4609,queralba,25,1216
4609,querrubr,50,4353
4611,acersacc,25,523
4611,acersacc,50,1842
4611,caryglab,50,1663
4611,queralba,50,3871
4611,queralba,75,1811
4611,querprin,50,3955
4611,querrubr,50,2672
4614,betulent,25,2262
4614,betulent,50,2085
4614,querprin,50,12801
4614,querprin,75,3438
4641,caryglab,50,494
4641,pinurigi,50,808
4641,pinustro,50,538
4641,querprin,50,3545
4641,querprin,75,9389
4641,querprin,125,9585
4641,quervelu,75,1597
4743,tiliamer,25,4997
4743,ulmuamer,25,1406
4799,pinustro,50,6662
4799,popugran,50,4840
4878,acerrubr,50,4419
4878,pinustro,50,1241
4878,poputrem,50,1253
4878,quervelu,50,7533
4915,acerrubr,75,954
4915,acerrubr,100,903
4915,betualle,75,848
4915,betualle,100,829
4915,betupapy,75,1009
4915,piceglau,125,5507
4915,thujocci,50,3977
4915,thujocci,75,12298
4915,thujocci,100,600
4915,tsugcana,75,1165
4986,acerrubr,25,282
4986,pinustro,25,516
4986,pinustro,50,1237
4986,pinustro,75,10019
5013,pinuresi,75,7923
5013,pinustro,75,10008
5065,abiebals,25,341
5065,acersacc,50,1365
5065,acersacc,75,6283
5065,betualle,50,1640
5065,betualle,75,1386
5065,tsugcana,25,1893
5065,tsugcana,50,5164
5095,acerrubr,25,1062
5095,acerrubr,50,4552
5095,acerrubr,75,1099
5095,pinustro,75,3791
5174,pinustro,50,6207
5293,fraxamer,75,4373
5293,ulmuamer,50,1796
5294,acerrubr,50,1164
5294,acerrubr,75,2094
5294,betulent,50,1326
5294,betulent,75,1509
5294,pinustro,75,3905
5294,querrubr,75,1622
5294,tsugcana,50,516
5294,tsugcana,75,12818
5295,acerrubr,50,16805
5295,acerrubr,75,6826
5295,fraxamer,50,2821
5295,fraxamer,75,1916
5296,acerrubr,50,7703
5296,acerrubr,75,3010
5296,prunsero,50,1669
5296,prunsero,75,5361
5297,acerrubr,50,3554
5297,acerrubr,75,2580
5297,acersacc,50,2836
5297,pinustro,50,7691
5297,pinustro,75,2059
5299,acerrubr,25,1048
5299,pinustro,50,1001
5299,pinustro,75,7396
5299,pinustro,100,19047
5299,queralba,50,1194
5299,quercocc,50,3168
5299,quervelu,50,1512
5299,quervelu,75,5851
5300,acerrubr,50,3518
5300,acerrubr,75,4810
5300,betulent,25,485
5300,fraxamer,75,1688
5300,pinustro,50,666
5300,popugran,75,829
5300,querrubr,50,1700
5300,querrubr,75,10111
5301,acerrubr,50,591
5301,acerrubr,75,6560
5301,pinustro,75,2876
5301,quervelu,100,3241
5301,tsugcana,50,2481
5301,tsugcana,75,5705
5302,acerrubr,50,1547
5302,acerrubr,75,13886
5302,acerrubr,100,12293
5302,fraxamer,25,739
5302,prunsero,75,1943
5302,querrubr,100,5404
5302,tsugcana,50,3615
5305,acerrubr,50,3200
5305,betulent,50,2868
5305,fagugran,50,664
5305,queralba,75,940
5305,quercocc,75,3285
5305,querrubr,50,2260
5305,querrubr,75,8388
5305,quervelu,75,2561
5305,tsugcana,50,1212
5306,acerrubr,50,6308
5306,acerrubr,75,12323
5306,betualle,75,3557
5306,betulent,75,1205
5306,fagugran,50,1067
5306,prunsero,75,18558
5306,tsugcana,50,4698
5307,acerrubr,75,676
5307,acersacc,50,1222
5307,betualle,50,532
5307,betualle,75,891
5307,fagugran,50,848
5307,prunsero,75,964
5307,queralba,75,2727
5307,tsugcana,50,4277
5307,tsugcana,75,4429
5308,acerrubr,50,1141
5308,acerrubr,75,1457
5308,acersacc,50,1287
5308,caryglab,50,725
5308,prunsero,75,1106
5308,querrubr,100,5872
5311,acerrubr,25,1368
5311,acerrubr,50,459
5311,caryglab,50,466
5311,queralba,50,431
5311,queralba,75,3853
5311,quercocc,75,798
5311,querrubr,75,798
5312,acerrubr,50,748
5312,betulent,25,479
5312,queralba,75,2227
5312,querrubr,75,7920
5312,tsugcana,25,390
5321,acersacc,75,20319
5321,betulent,50,2756
5321,fraxamer,75,5452
5321,querrubr,50,4107
5321,querrubr,75,19727
5321,tsugcana,50,4307
5322,acerrubr,50,325
5322,acerrubr,75,1884
5322,acersacc,75,1138
5322,betulent,50,680
5322,betulent,75,4201
5322,caryglab,75,489
5322,caryglab,100,1280
5322,querprin,50,865
5322,querprin,75,1513
5322,querrubr,50,4397
5322,querrubr,75,871
5322,tsugcana,75,988
5323,acerrubr,25,614
5323,acerrubr,75,610
5323,acersacc,25,762
5323,acersacc,75,4190
5323,betulent,50,6306
5323,betulent,75,795
5323,caryglab,100,11891
5618,acerrubr,75,765
5618,larilari,50,302
5618,larilari,75,270
5618,larilari,100,874
5618,larilari,150,358
5618,picemari,50,823
5618,picemari,75,2029
5618,picemari,100,930
5618,pinustro,125,1418
5619,abiebals,50,323
5619,picerube,50,72
5619,thujocci,50,136
5640,abiebals,50,765
5640,abiebals,75,626
5640,acersacc,75,1023
5640,acersacc,100,2645
5640,picerube,50,6884
5640,picerube,75,4390
5648,abiebals,25,146
5648,acerrubr,50,4308
5648,fraxamer,50,105
5648,pinustro,50,310
5648,thujocci,50,397
5651,abiebals,25,1320
5651,acerrubr,50,5007
5651,acerrubr,75,1779
5651,picerube,50,490
5651,pinuresi,50,643
5651,pinuresi,75,680
5651,pinustro,25,488
5651,pinustro,50,1757
5651,pinustro,75,2201
5651,thujocci,25,392
5652,abiebals,25,585
5652,acerrubr,75,762
5652,acerrubr,100,468
5652,picerube,50,969
5652,picerube,75,2192
5652,pinustro,100,1420
5652,thujocci,50,4321
5652,thujocci,75,3179
5653,abiebals,25,784
5653,abiebals,50,1018
5653,acerrubr,50,2341
5653,acerrubr,75,6206
5653,betupapy,50,1228
5653,picerube,50,1304
5653,pinustro,100,3653
5655,abiebals,25,406
5655,abiebals,50,1845
5655,acerrubr,50,1022
5655,acerrubr,75,2575
5655,acersacc,25,415
5655,acersacc,75,1796
5655,betupapy,75,1458
5655,fagugran,25,365
5655,fraxamer,75,967
5655,piceglau,75,1017
5655,picerube,50,890
5655,picerube,75,3346
5655,prunsero,75,566
5657,acerrubr,50,1061
5657,fraxamer,25,453
5657,pinustro,50,835
5657,pinustro,75,2136
5657,popugran,50,571
5657,querrubr,50,3386
5657,thujocci,25,692
5657,thujocci,50,268
5657,tsugcana,50,1157
5658,abiebals,50,436
5658,acerrubr,75,456
5658,picerube,50,1507
5658,picerube,75,1288
5658,pinustro,100,2058
5658,querrubr,50,1272
5658,querrubr,75,1902
5679,abiebals,50,2091
5679,acerrubr,50,735
5679,betualle,50,456
5679,betualle,75,404
5679,picerube,50,379
5679,picerube,75,1748
5679,pinustro,50,694
5679,tsugcana,50,1154
5679,tsugcana,75,2621
5683,acerrubr,50,3171
5683,fraxnigr,25,5555
5683,poputrem,50,2179
5689,fraxamer,50,691
5689,pinustro,50,5855
5689,pinustro,75,2693
5689,poputrem,75,4795
5691,abiebals,50,2363
5691,acerrubr,25,991
5691,acerrubr,50,8982
5691,acerrubr,75,1559
5691,betupapy,50,844
5691,fraxamer,50,1002
5691,pinustro,75,1878
5691,thujocci,50,619
5693,acerrubr,50,1234
5693,pinustro,50,3570
5693,pinustro,75,3628
5693,prunsero,50,4822
5695,abiebals,50,175
5695,acerrubr,50,168
5695,fraxamer,25,1203
5695,fraxamer,50,1688
5695,prunsero,25,629
5695,prunsero,50,1096
5697,abiebals,25,422
5697,acerrubr,50,2036
5697,acerrubr,75,1766
5697,betualle,50,538
5697,fagugran,25,347
5697,fagugran,50,1682
5697,fraxamer,25,445
5697,poputrem,50,1380
5697,poputrem,75,950
5697,poputrem,100,535
5697,tsugcana,50,5201
5697,tsugcana,75,4630
5698,abiebals,50,1169
5698,acerrubr,25,354
5698,acerrubr,50,1532
5698,acerrubr,75,3238
5698,betualle,50,707
5698,betupapy,50,667
5698,betupapy,75,1225
5698,thujocci,50,1020
5698,tsugcana,25,273
5698,tsugcana,50,633
5701,pinustro,75,24276
5704,abiebals,25,453
5704,abiebals,50,1024
5704,abiebals,75,605
5704,acerrubr,50,1052
5704,acerrubr,75,2202
5704,picerube,50,258
5705,acerrubr,50,1396
5705,querrubr,50,4863
5705,tsugcana,50,597
5721,abiebals,25,253
5721,acerrubr,75,2252
5721,acerrubr,100,766
5721,betualle,25,292
5721,betualle,50,150
5721,picemari,75,997
5721,picemari,100,199
5721,thujocci,25,160
5721,thujocci,50,7441
5721,thujocci,75,1091
5721,tsugcana,25,283
5729,abiebals,25,338
5729,acerrubr,50,1040
5729,betupapy,50,799
5729,fagugran,25,250
5729,pinustro,50,2654
5729,pinustro,75,19135
5729,poputrem,75,1493
5737,acerrubr,25,1766
5737,acerrubr,50,7021
5737,acerrubr,75,8840
5738,abiebals,25,483
5738,acerrubr,50,1769
5738,acerrubr,75,1580
5738,betupapy,75,969
5738,betupopu,75,829
5738,fraxamer,50,282
5738,prunsero,50,325
5738,prunsero,75,4269
5746,acerrubr,25,408
5746,acerrubr,50,3569
5746,betupapy,50,1777
5746,prunsero,50,581
5746,querrubr,50,8915
5750,acerrubr,50,1055
5750,acerrubr,75,2250
5750,betualle,25,1096
5750,betualle,50,698
5750,betualle,75,520
5750,betupapy,50,3137
5750,popugran,75,428
5750,querrubr,75,895
5750,tsugcana,50,2380
5750,tsugcana,75,10607
5751,acerrubr,50,773
5751,acerrubr,75,1736
5751,acersacc,75,1563
5751,betualle,50,1533
5751,betualle,75,2325
5751,fagugran,50,727
5751,fraxamer,75,2895
5751,querrubr,75,880
5751,querrubr,100,6844
5751,tsugcana,50,1586
5751,tsugcana,75,370
5754,acerrubr,25,1194
5754,acerrubr,50,4791
5754,acerrubr,75,3857
5754,picerube,75,720
5755,acerrubr,50,455
5755,fagugran,50,4844
5755,querrubr,50,615
5755,querrubr,75,1216
5755,tsugcana,25,715
5755,tsugcana,50,5652
5757,abiebals,25,390
5757,abiebals,50,144
5757,acerrubr,50,648
5757,acerrubr,75,2456
5757,betupapy,50,750
5757,betupapy,75,2696
5757,fagugran,25,213
5757,pinustro,50,681
5757,pinustro,75,1101
5757,querrubr,50,171
5757,querrubr,75,3160
5757,tsugcana,25,270
5758,acerrubr,25,1196
5758,acerrubr,50,2878
5758,pinustro,50,8502
5758,pinustro,75,747
5758,querrubr,50,1182
5759,acerrubr,50,909
5759,acerrubr,75,2487
5759,acersacc,50,3020
5759,acersacc,75,2134
5759,fraxamer,50,529
5759,pinustro,50,548
5759,prunsero,50,273
5759,querrubr,75,9625
5760,fraxamer,75,682
5760,tsugcana,25,412
5760,tsugcana,50,1205
5762,acerrubr,75,2341
5762,acerrubr,100,595
5762,betupapy,75,1165
5762,picerube,50,1492
5762,picerube,75,1222
5762,pinustro,50,908
5762,pinustro,75,2134
5762,pinustro,100,5164
5762,querrubr,75,714
5762,querrubr,100,6185
5763,abiebals,25,537
5763,acerrubr,50,1170
5763,acerrubr,75,3142
5763,betupapy,75,1343
5763,fagugran,50,271
5763,queralba,50,682
5763,queralba,75,1721
5763,querrubr,25,263
5763,querrubr,75,3584
5763,tsugcana,25,680
5763,tsugcana,50,856
5764,abiebals,50,401
5764,acerrubr,50,2383
5764,acerrubr,75,3548
5764,picerube,50,729
5764,pinustro,50,254
5764,querrubr,75,972
5764,querrubr,100,1930
5764,tsugcana,50,838
5766,acerrubr,50,1247
5766,acerrubr,75,648
5766,picerube,50,3164
5766,picerube,75,10594
5766,pinurigi,50,1754
5789,acerrubr,50,1332
5789,betualle,50,807
5789,picemari,50,675
5789,picemari,75,517
5789,picerube,75,4736
5789,popugran,75,763
5789,poputrem,75,709
5789,tsugcana,50,5096
5789,tsugcana,75,6657
5794,abiebals,25,611
5794,abiebals,50,2804
5794,acerrubr,25,364
5794,acerrubr,50,1431
5794,acerrubr,75,1068
5794,acersacc,50,512
5794,acersacc,75,595
5794,betualle,75,594
5794,pinustro,50,851
5794,querrubr,50,294
5794,querrubr,100,9702
5794,tsugcana,25,361
5809,acerrubr,50,1476
5809,acerrubr,75,2941
5809,acersacc,75,1409
5809,pinustro,50,1554
5809,pinustro,75,18116
5812,acerrubr,50,1295
5812,acerrubr,75,959
5812,betupapy,50,471
5812,betupapy,75,1151
5812,fagugran,25,791
5812,fagugran,75,452
5812,pinustro,50,709
5812,pinustro,75,2417
5812,pinustro,100,3074
5812,querrubr,25,913
5812,querrubr,50,312
5812,querrubr,75,860
5812,querrubr,100,747
5813,fraxamer,25,2505
5813,pinustro,50,1603
5813,pinustro,75,17338
5813,prunsero,50,1189
5814,acerrubr,75,559
5814,fraxamer,75,507
5814,picerube,75,304
5814,pinustro,75,816
5814,querrubr,75,1995
5814,tsugcana,50,467
5814,tsugcana,75,4310
5818,abiebals,25,972
5818,abiebals,50,654
5818,acerrubr,75,2830
5818,pinustro,50,982
5818,pinustro,75,7112
5818,poputrem,75,4384
5819,acerrubr,75,4953
5819,fraxamer,75,948
5819,pinustro,50,645
5819,pinustro,75,6217
5819,poputrem,25,220
5819,ulmuamer,50,514
5820,acerrubr,75,5589
5820,betualle,50,2395
5820,pinustro,75,1704
5820,pinustro,100,3847
5820,popugran,100,1710
5820,querrubr,50,1764
5820,tsugcana,50,1836
5820,tsugcana,75,14760
5821,acerrubr,25,425
5821,acerrubr,50,5859
5821,acerrubr,75,5106
5821,betupapy,25,360
5821,betupapy,50,429
5821,pinustro,75,3601
5821,tsugcana,25,487
5821,tsugcana,50,1408
5822,acerrubr,50,2956
5822,acerrubr,75,519
5822,betupapy,25,410
5822,pinustro,50,1920
5822,pinustro,75,12570
5822,querrubr,25,384
5822,querrubr,50,2605
5822,tsugcana,50,801
5823,acerrubr,25,1771
5823,acerrubr,50,2585
5823,pinustro,75,10374
5824,acerrubr,50,1726
5824,acerrubr,75,4953
5824,betualle,25,359
5824,betulent,50,566
5824,betulent,75,305
5824,betupapy,50,348
5824,picerube,25,189
5824,picerube,50,213
5824,pinustro,50,413
5824,querrubr,50,234
5824,querrubr,75,2250
5824,tsugcana,50,503
5825,acerrubr,50,1175
5825,acerrubr,75,1045
5825,fagugran,50,798
5825,pinustro,50,2896
5825,pinustro,75,3375
5825,querrubr,50,1645
5825,querrubr,75,5335
5879,abiebals,75,649
5879,acerrubr,75,735
5879,acerrubr,100,4858
5879,betualle,100,4199
5879,betupapy,100,1269
5879,thujocci,50,1307
5879,thujocci,75,1219
5879,tsugcana,25,405
5879,tsugcana,50,507
5879,tsugcana,75,764
5879,tsugcana,100,656
5891,acerrubr,75,1510
5891,pinustro,50,2927
5891,pinustro,75,2799
5891,poputrem,75,2538
5891,querrubr,50,1704
5891,querrubr,75,1324
5891,tsugcana,50,1122
5892,abiebals,50,780
5892,acerrubr,25,238
5892,acerrubr,50,4375
5892,acersacc,50,1036
5892,pinustro,50,11810
5892,pinustro,75,4308
5892,querrubr,25,200
5896,acerrubr,75,2052
5896,acersacc,25,634
5896,acersacc,50,1210
5896,acersacc,75,8933
5899,acerrubr,75,1105
5899,pinustro,75,20390
5899,poputrem,75,462
5899,prunsero,75,406
5900,acerrubr,75,3210
5900,betupapy,50,1289
5900,fagugran,75,1874
5900,pinuresi,75,4064
5900,pinustro,50,981
5900,pinustro,75,9502
5900,tsugcana,25,734
5900,tsugcana,50,1348
5902,acerrubr,50,2399
5902,acerrubr,75,1000
5902,pinustro,25,339
5902,pinustro,50,1489
5902,pinustro,75,5111
5902,pinustro,100,4473
5902,poputrem,75,433
5902,querrubr,50,2608
5902,tiliamer,25,316
5902,tiliamer,50,998
5902,tiliamer,75,991
5903,acerrubr,25,577
5903,acerrubr,50,323
5903,betupapy,50,1209
5903,pinustro,50,5969
5903,querrubr,50,534
5904,acerrubr,50,1143
5904,acerrubr,75,938
5904,pinustro,75,6775
5904,querrubr,25,1011
5904,querrubr,50,3280
5904,querrubr,75,5062
5905,acerrubr,50,151
5905,pinustro,25,199
5905,pinustro,50,1925
5905,pinustro,75,2160
5906,pinustro,50,714
5906,pinustro,75,4261
5906,tsugcana,50,3688
5908,abiebals,25,552
5908,acerrubr,50,3031
5908,acerrubr,75,866
5908,picerube,75,693
5908,pinustro,50,1995
5908,pinustro,75,765
5908,tsugcana,25,480
5908,tsugcana,50,1788
5909,acerrubr,50,556
5909,acersacc,25,406
5909,betupapy,50,1340
5909,fraxamer,50,1886
5909,fraxamer,75,3070
